id,title,genres,original_language,overview,popularity,production_companies,release_date,budget,revenue,runtime,status,tagline,vote_average,vote_count,credits,keywords,poster_path,backdrop_path,recommendations
266310,Kaanchi,Drama-Music-Romance,hi,Kaanchi movie is a musical thriller with a love story. It is a story of the inner power of a woman who represents millions of suppressed youth against unjust in the country. It is also the story of an innocent rural beauty and her fight against power.,0.935,,25-04-2014,0,0,140,Released,The Unbreakable,4.7,3,Kartik Aaryan-Mishti Chakravarty-Rishi Kapoor-Mithun Chakraborty-Sahil Vaid-Imran Hasnee-Anil Mange-Mukesh Bhatt,,/gcqOtRxgdqbXjp3kxnnOCHBThW.jpg,,
199997,Sona Spa,Drama,hi,The world is deprived of sleep. In Sona Spa you can buy sleep for yourself. Here women (Sleep Workers) sleep for you not with you.,0.934,,22-03-2013,0,0,102,Released,You Can Buy Your Sleep Here,2.7,3,Naseeruddin Shah-Aahana Kumra-Shruti Vyas-Pooja Pradaan-Romi Jaispal-Nivedita Bhattacharya,,/cZXBLnsaD4LverVO9dImLnjS8H7.jpg,,
427385,Dubai Return,Comedy,hi,A greedy mom selects an rich NRI from Dubai Aslam khan as a groom for her daughter Alia. However Alia doesnt seem interested in marrying a man whos very much older to her. Things turn hilarious when Aslams bag is exchanged with a bag of gold biscuits while coming from the airport belonging to a Don named Feroz. Aslams actual character is revealed when Shahrukh (Alias love interest) and his local hooligan friend Abbu Palaan spy on Aslam and come out with his real identity. Dubai Return is a fun filled hilarious entertainer with a strong and a substantial message.,0.934,,01-07-2016,0,0,94,Released,,8.3,3,Adnan Sajid Khan-Aziz Naser-Preeti Nigam-Shahrukh Adnan-Gayatri Gupta-Abrar Khan-Shehbaaz Khan-Akbar Bin Tabar-Aziz Rizwan-KB Jaani,,,,
117782,Chaar Din Ki Chandni,Comedy-Romance,hi,Chandini comes to India to attend Veer's sisters wedding. In those four days she wins everyone's heart.,0.933,,09-03-2012,0,0,119,Released,,5.5,3,Rana Jung Bahadur-Anupam Kher-Tusshar Kapoor-Om Puri-Kulraj Randhawa-Harish Kumar,,/6z1PlqEuv8Ju5ivcbk9p3VTghkk.jpg,/4rX1q37YtYyjdQJbehIIOh3Ys4N.jpg,
666349,India vs England,Drama-Comedy-Romance,kn,India vs England is an upcoming Indian Kannada-language Romantic Thriller film directed by Nagathihalli Chandrashekar and produced by Y.N.Shankaregowda and several Non resident Indians from the UK and other countries. The film stars Vasishta Simha and Manvitha Harish. The film is set to release on 24 January 2020.,0.932,Nagathihalli Cine Creations,14-12-2019,0,0,142,Released,,3,2,Vasishta N. Simha-Manvitha Harish-Ananth Nag-Sumalatha-Sadhu Kokila-Prakash Belawadi,,/diT4E2jGwrOIPJ2YrMtRFp3JuVz.jpg,/lbzmWmofyhfAVGb1mx3pfkyfvfi.jpg,
918934,Rowdy Rathore 2,,hi,The sequel will pertain to the Hindi version only.,0.931,,26-10-2023,0,0,0,Planned,,0,0,Akshay Kumar-Sonakshi Sinha,,,,
463179,Brindavana,Drama-Comedy-Action,kn,The main story of the movie is about two step brothers Saikumar and Sampath Raj. They are two big shots in a village and both of them are rivals. Karthika Nair and Milana Nagaraj are cousins from the Saikumar and Sampath Raj families. Karthika Nair stays in village but Milana Nagaraj relocates to the city for her studies. Darshan lives in the same city. In an incident Darshan helps Milana Nagaraj and they both become friends & finally fall in love.  Meanwhile Karthika Nair 's marriage is settled with some goonda whom she does not want to marry. So she asks the help of Milana Nagaraj. Milana Nagaraj tells the whole story to Darshan and asks his help. Darshan enters into the village with the intention to stop the marriage using some clever tricks. While doing that he fixes many issues in the village and finally he makes both Saikumar and Sampath Raj to stop their rivalry and they all join together at the end.,0.931,,26-12-2013,0,0,175,Released,,3,2,Darshan Thoogudeepa-Karthika Nair-Milana Nagaraj-Sai Kumar-Jai Jagadish-Doddanna-Mohan Juneja-Sangeetha-Pratap,,/jn8ZDf12VW0pAyH1cMVxxjfkHxM.jpg,,
370986,Akhil,Action-Fantasy-Romance,te,A cruel business official attacks a tribal village for a stone which the people treat it as something special a guy who thinks he is somehow related to the stone comes to their aid.,0.93,Sreshth Movies,11-11-2015,0,0,130,Released,The Power of Jua,3.2,10,Akhil Akkineni-Sayesha Saigal-Brahmanandam-Rajendra Prasad-Vennela Kishore-Mahesh Manjrekar-Jayaprakash Reddy-Nagarjuna Akkineni,,/eOllEN8ryvSLMfLVw6mWSLnrTxX.jpg,,617646
677285,Kiss,Romance-Comedy,kn,Kiss tells the love story of Nandini and Arjun. Nandini is a young modern day college student who holds on to traditional values and Arjun is a rich carefree guy. The film is an exploration of young love directed by A. P. Arjun and produced by V. Ravi Kumar under Rashtrakuta Pictures. The lead actors are Viraat Vellanki and Sree Leela. The credit for the music score goes to V. Harikrishna and Adi Hari.,0.93,,27-09-2019,0,0,148,Released,,1,2,Viraat-Sree Leela-Sadhu Kokila-Chikkanna,,/vp2mQynmTY0XTwOpoQnubtH9rDp.jpg,/kw2bgwrVvIyYYx0wNXKmiGIW0Be.jpg,
476850,Kathalo Rajakumari,Romance-Drama-Action,te,Arjun is a superstar famous for his roles as a menacing villain in many films. Shourya is an actor who doesn't get enough recognition despite playing roles of a justice-seeking hero on screen. What happens when the line between real life and reel blur for Arjun? Can his childhood friend Sita show him a way out?,0.93,Sudhakar Impex,15-09-2017,0,0,113,Released,,0,0,Nara Rohith-Naga Shourya-Namitha Pramod-Nandita Raj-Ajay-Prabhas Sreenu-Rajiv Kanakala-Tanikella Bharani-Murali Mohan-Venkateswara Rao Paruchuri,villainess,/kVrghd3cPnJGQhST2kvvfHVWETz.jpg,/lsU2XepqW9MMzaciIpLix4NbT0O.jpg,
786400,Rakshasi,Drama-Thriller,te,A family that moves into a house that is haunted by a malicious spirit must fight supernatural powers in order to survive.,0.929,,22-01-2021,0,0,132,Released,,0,0,Poorna,,/9czDUqs3VFaBNRlvXVRIrkfL5jo.jpg,,
492085,Sapthagiri LLB,Romance-Comedy-Drama,te,Sapthagiri a small time lawyer from Chittoor dreams of making it big. He decides to get a high profile case reopened taking on the finest lawyer in the country in the process. Sapthagiri's life and justice will never be the same again.,0.928,Sai Celluloid Cinematic Creations Private Limited,08-12-2017,0,0,138,Released,,7,2,Saptagiri-Sai Kumar-Jhansi-Kashish Vohra-Shakalaka Shankar-Gollapudi Maruti Rao-L. B. Sriram-Jayaprakash Reddy,law and ethics-social satire,/mKvygOcIiIwfs2APL0FD6Qg9LOY.jpg,,
706879,Bill Gates,Comedy-Drama,kn,There lived two mischievous boys named 'Pandu' and 'Giri' somewhere in the countryside of Karnataka. While at 8th grade they get punished by their master and he also tells them about the business tycoon 'Bill Gates'. Then the boys decide to be the next 'Bill Gates' to the world and they move to Bengaluru to achieve it. What happens thereafter and how the story unfolds forms the plot.,0.927,Shree Paanchajannya Cine Creation,07-02-2020,0,0,145,Released,,2,1,Chikkanna-Priyanka Chincholi-Bank Janardhan-Girish Shivanna-Kuri Prathap-V. Manohar-Akshara Reddy,,/7RVhyYblgKctUQ7jZICmsibe7yi.jpg,/lEmpfqwTlKK9hTbY1Etf1cbOD0p.jpg,
593032,Chousar Firangi,Drama,hi,Youngsters from humble backgrounds get unwittingly dragged into the dirty world of politicians and gangsters and must now devise a plan to escape from this dirty game in the course of a single night.,0.926,Gayatri Motion Pictures,05-04-2019,0,0,122,Released,,6.5,2,Amol Deshmukh-Anudeep Singh-Rekha Mishra-Amar Singh Parihar-Anshul Thakur-Hansa Singh-Jitendra Vashishth-Manish Tiwari-Pooja Pandey-Prateek Pachori-Sarika Nayak,,/cXbXqm3BaRQBb8C2DLZwu9oeJRB.jpg,,
464123,Ajab Singh ki Gazab Kahani,Drama,hi,This is a Biopic of a handicapped Irs officer Ajay Singh who is presently deputed as Deputy commissioner of income tax at ranchi (Jharkhand). First time in Indian film history the same Irs ...,0.926,,21-04-2017,0,0,115,Released,An Unconventional Journey of a Handicapped IRS Officer,5,1,Govind Namdeo-Yashpal Sharma-Rajesh Jais,,/aC8BAxoqz1y4vkKjQXBy6jbYZco.jpg,/e58UlAaBGV7qNIvEIMx9in9B6Tz.jpg,
408014,Guntur Talkies,Romance-Comedy-Crime,te,Giriand Hari work in a medical shop. They turn petty thieves when the shop-owner cuts their salary for their late-coming. It is on one of these adventures of breaking into people’s houses that lands them in big trouble.,0.926,,04-03-2016,0,0,158,Released,,5,2,Naresh-Rashmi Gautham-Shraddha Das-Karate Kalyani Padala-Sidhu Jonnalagadda-Raja Ravindra,,/xefI9dNxdONNwMQ2PPLKiiroxoO.jpg,/qJX1yhp9XkGHijPpDGFlLDf3KPQ.jpg,
680015,Dheet Patangey,Drama,hi,A billion dreams came true in 1983 and 2011. Between the two big wins four cricket-crazy friends set out to find answers and write their destinies.,0.925,,02-03-2020,0,0,113,Released,,0,0,Ali Murad-Priya Banerjee-Shivin Narang-Hardik Sangani-Chandan Roy Sanyal-Tillotama Shome-Janu Tibrewal,,/eHNSGOaLboi05r8bSm3YD5zGKXC.jpg,/wyMHGQ3gR2Qnpw1w6fQUGwcPkzx.jpg,
726802,Mumbai Underworld,Crime,hi,Mumbai Underworld tells the tale of two 12 year old boys (Vijay and Yakub) who grow up in the slums of India. Wanting to make a name for themselves in the mafia world they start delivering drugs and loot people with the help of their transvestite friend.  Things go wrong when they are sent to a juvenile reformatory after being wrongly convicted for a murder. They learn life is much tougher in the reformatory than the world they came from. They are tortured by the warden and senior inmates. But instead of reforming they develop a more sinister plan in their quest for ultimate power.  Unexpected events force the two men to decide between redemption and their quest for power. Will they find redemption if so at what price?,0.925,,08-12-2017,0,0,118,Released,,0,0,Naseeruddin Shah-Sharman Joshi-Faruk Kabir-Ajaz Khan-Atul Kulkarni-Anjana Sukhani-Zakir Hussain-Saksham Kulkarni-Suhasini Mulay-Vikram Gokhale,,,,
492659,Pilibail Yamunakka,Romance-Comedy-Mystery-Family,kn,Pilibail Yamunakka is an Tulu language film directed by K Sooraj Shetty starring Purav Ambar Sonal Monteiro Naveen D Padil in lead roles.  The movie has been produced by Rohan Shetty under the banner of Lakumi Cine Creations.  Audio launch of this film was held on 19 June 2016.  The movie released on 9 December 2016.  film successfully completed 50 days,0.925,,09-12-2016,0,0,120,Released,,10,1,Larry Fernandes-Harshika Poonacha-Vipin Lobo-Reena Dsouza-Sonal Monteiro,family,/21aQbFhv2jJjCRVZsLr6J4ygq9V.jpg,,
631228,Dr Prasad c/o sitara,Comedy-Thriller-Horror,te,,0.925,,01-01-2018,0,0,97,Released,,0,0,Jeeva-Krishnudu-Saptagiri-Suman Shetty,,/uttAR3oWRtfj9QOk37Sdb3bNQ1n.jpg,,
598048,Yours Truly,Drama,hi,Amidst the daily din of the local trains in Calcutta a lonely working woman in her late fifties finds herself falling in love with the voice of the railway announcer.,0.925,Platoon One Films-Basabaari Talkies-MDC Filmworks,09-10-2018,0,0,84,Released,Yours Truly,8.5,2,Soni Razdan-Pankaj Tripathi-Mahesh Bhatt-Aahana Kumra-Vinay Pathak-Kiriti Kanjilal-Manali Charavarty Aaina-Tapati Munshi,train-working woman-lonely woman-railway announcer,/mbNTssGTp1Bpk0nal0gMzOZAAiO.jpg,/3JVuIQJAyCLfuZmqSqIYnHVuhAE.jpg,
460966,Boichek,Drama-Thriller,hi,Woyzeck is a hapless low-ranking soldier-alone and powerless in the tribal society around him. He earns extra money by taking part in medical experiments but during one such experiment his mental health begins to deteriorate and he begins to experience a series of apocalyptic visions. Assaulted from all sides by forces he cannot control Woyzeck takes matters into his own hands when he finds his wife has been sleeping with another soldier.,0.924,,16-05-2017,0,0,85,Released,,7,1,Sharad Kelkar-Sugandha Garg-Brijendra Kala-Rajpal Yadav-Rupesh Tillu,,/zmquzvHp4H7icOgSQK7MxnXvdpM.jpg,/1si4mbXyq0MZYKUqv0IEwLLVWrN.jpg,
506076,Achari America Yatra,Family-Comedy,te,Achari America Yatra is a Telugu movie starring Vishnu Manchu and Brahmanandam Kanneganti in prominent roles. It is an action drama movie directed by G. Nageswara Reddy with Darling Swamy as the writer forming part of the crew.,0.923,,27-04-2018,0,0,123,Released,,9,1,Vishnu Manchu-Brahmanandam-Pragya Jaiswal-Posani Krishna Murali-Pradeep Ram Singh Rawat-Thakur Anoop Singh-Kota Srinivasa Rao-Master Bharath-Satya Krishnan-Surekha Vani-Vidyullekha Raman-Prudhviraj-Prabhas Sreenu-Mani Chandana,,/qhiPRLo2HgqFl6gZTrpKbpPoswx.jpg,/dqcdakIJ3KEQRmQdYiBsXUjexpJ.jpg,
882847,Jolsobi,Drama,hi,,0.923,,29-10-2021,0,0,0,Released,,5,1,Durlabha Moran-Numal Chandra Gogoi-Dulukanta Moran-Darathie Bhardwaj,,/nFMdPYYBCdQZL0xXJjSkyCRXHHt.jpg,/4rtkz2PnP1GxPZfHOInXDseOyuz.jpg,
761876,Raat Baaki Hai,Crime-Thriller-Drama,hi,It's a story of one night where estranged lovers Kartik and Vasuki end up meeting each other after 12 years under strange circumstances. Kartik is on a run for being a murder suspect. However there is more than what meets the eye.,0.922,,16-04-2021,0,0,89,Released,,6,1,Anup Soni-Paoli Dam-Rahul Dev-Dippanita Sharma-Sameer Malhotra,murder-thriller,/eGzY7iveFdLzmQe93kxyXz56zaW.jpg,/b4wXH957FC4aW02AMvZv4cJj68d.jpg,
668763,Power,Action-Comedy,kn,A politician slips into coma after being attacked by criminals. He wakes up several years later to find his son having taken up his responsibilities. However things are not what they seem to be.,0.922,14 Reels Entertainment-Kolla Entertainment,28-08-2014,0,6293794,173,Released,,5,2,Puneeth Rajkumar-Trisha Krishnan-Prabhu-Kelly Dorji-Rangayana Raghu-Sadhu Kokila-Tennis Krishna-Tilak Shekar-Jai Jagadish-Shobaraj-Avinash-Pragathi Mahavadi-Sharath Lohitashwa-Neetu Chandra,coma-revenge-flashback-police officer,/mvItDHQIHNiP3PA15Abr7JMAyDX.jpg,,
420506,Shourya,Thriller-Romance,te,Shourya (Manoj) completes his studies in the renowned Harvard University but comes to India to lead a life of a teacher. He helps the needy people. One chance meeting with Netra (Regina) a MP's daughter turns into friendship and love blossoms. One day they head to Kotilingala to do the jagaranam (staying awake at the night) in the temple. Late in the night Netra's throat is slit by some unknown persons and immediately they take her to the hospital. Naturally Shourya becomes the suspect. What really happened? Who did this? Or has Shourya slit her throat as the police believe?  Shourya (Manchu Manoj) is a highly educated individual who is in deep love with Nethra (Regina Cassendra). Due to unknown reasons the couple decide to elope but an unfortunate series of events lead to Nethra being murdered. Twist in the tale arises when Shourya gets framed for the murder.,0.919,Suraksh Entertainments,04-03-2016,0,0,122,Released,,6,1,Manchu Manoj-Regina Cassandra-Prakash Raj-Brahmanandam-Sayaji Shinde-Subbaraju-Nagineedu Vellanki,,/aXfaXyyHc0gKECbUtYqdvHXAGK3.jpg,,
300950,Control Bhaji Control,Comedy,hi,Dicky and Vicky are the naughtiest guys of the town who always think to con and fool their father Mr.Brar and other people around them. They simultaneously fool the family of Sandy and Mandy to stay in their house coz they have fallen in love with the girls. They are given hard times by Jeet and his son Sunny. They create another series of lies to get rid of them. The situations become funny and complicated as the lies told by Dicky and Vicky start appearing as the true stories and they find themselves in confusing desi situations.,0.919,,22-08-2014,0,0,143,Released,,0,0,Karan Kundra-Nachattar Gill-B.N. Sharma-Upasna Singh,,/eYts0tSsV6W44jeyHSmPn6eTc6j.jpg,/z1nu4oHhNlcI0cnxmofIuI2FQAk.jpg,
753637,Laali,Drama,hi,A lonely laundry worker from the suburbs of Kolkata finds companionship in an unclaimed red dress which triggers memories from the past. Over its short running time Laali encapsulates the quintessential Bollywood romance of two individuals from unequal backgrounds for whom love breaks all barriers.,0.918,YouthinMotion Pictures-Owlz Neck Studio,08-01-2021,0,0,35,Released,An Ensuing Relationship,0,0,Pankaj Tripathi-Ekavali Khanna-Manosree Biswas-Trina Mitra,,/lL2it3WldYQOoDaQBDm5qTH0afJ.jpg,/mW8TxYra6FZBbKQAD0Fuo3YAIv9.jpg,
339325,Chauranga,Drama,hi,A fourteen year old Dalit (lower caste) boy in rural India is killed for writing a love letter.,0.918,,08-01-2016,0,0,88,Released,,6.3,7,Tannishtha Chatterjee-Dhritiman Chatterjee-Delzad Hiwale-Anshuman Jha-Soham Maitra-Riddhi Sen-Swatilekha Sengupta-Arpita Pal,caste system,/39sNTrUjXybR6rIjHFgTEJiVYxf.jpg,/3YGf5RMSqbezfS1IjB15a56u0EE.jpg,
546694,Kajri,Drama,hi,Kajri was born in village Kadrava from Bikaner district of Rajasthan. She was a simple but vibrant child and everyone in her village adored her. Her birth had brought good luck and happiness to the village. As she grew up into a vivacious and beautiful teenager her troubles started.,0.918,,15-03-2013,0,0,144,Released,,0,0,Arpita Singh-Imran Khan-Yadhisthir Bhati-Ekta Trivedi,,/o5btsZYayK3Y3jjdIiyTUW32hYY.jpg,,
244322,Milta Hai Chance by Chance,Comedy,hi,Milta Hai Chance By Chance a comedy movie. Starring Gracy Singh Aslam Khan Vishal Kaushik is directed by Ramesh Modi. Some of the story takes place while they are travelling in a car.,0.917,,05-08-2011,0,0,87,Released,,0,0,Amita Nangia-Gracy Singh-Tiku Talsania-Mahesh Thakur,,/5DsPbS8FFHBuCJT0YnrC0jBFA0w.jpg,/pWFUwPQmFFLPwP2tyzLhJWFsuZQ.jpg,
628368,Nanne Preethse: I Love You,,kn,When Santu meets Dharmika after few years of romantic college life will he win the lost love or is there something surprise round the corner.,0.917,Sri Siddeshwara Enterprises,14-06-2019,0,0,122,Released,,5,2,Upendra-Rachita Ram-Sonu Gowda-Sayaji Shinde-Brahmanandam-Honnavalli Krishna,,/l4iHuJ8DCqgPRjvNftpvShizuKs.jpg,/9wOScSGIA6HUUOfMrkIcEkNr8Tp.jpg,
856198,Teddy,,hi,,0.916,Flizmovies-NueFliks,17-08-2020,0,0,0,Released,,0,0,Pooja Kashyap-Abhinav Chima,,/n4Vy4LbES5ZQ7mQroEFIq71yKgn.jpg,/k8H3T5gErJkhoDph0Fs5MK9f2yW.jpg,
316437,Soul of Sand,Drama-Mystery-Thriller,hi,Amid the epic landscape of the Mahabharata the stage is set for an intimate yet eternal tussle between custom and commerce tradition and modernity.,0.914,,15-01-2011,0,0,99,Released,,5,1,Dibyendu Bhattacharya-Saba Joshi,,/zPXDv5yFNJMJ2cPLX6A1vzgKI5Y.jpg,/9SiCa9PHIj98kNSCiQqmlIon3x.jpg,
618176,Anna Bond,Action-Romance-Comedy-Thriller,kn,While working in a medical camp in Singapore Bond Ravi falls for Meera. He encounters her again in a village while shooting a documentary only to later rescue her from a drug lord.  The movie revolves around Bond Ravi (Puneeth Rajkumar) and the journey of his sudden recognition by the common public as a vigilante known as Annabond  He is also accompanied by Chapathi Babu (Rangayana Raghu) in his journey and finds love in Meera (Priyamani) along with the wrath of a gangster `Charlie` (Jackie Shroff) and how he manages to balance it all.,0.913,Poornima Enterprises,01-05-2012,0,0,140,Released,,6,2,Puneeth Rajkumar-Nidhi Subbaiah-Priyamani-Rangayana Raghu-Avinash-Jackie Shroff-Sathish Ninasam-V. Manohar-John Kokken,martial arts-kidnapping-revenge-flashback-documentary filmmaking-masala,/bFm9FdMu88Lj3iTIcJ9I3ra1NSf.jpg,/nRL3cIPeeW4IRFjE8TbgFMHkwko.jpg,
